timestamp,temperatura_c,humedad_relativa_pct,direccion_viento_grados,velocidad_viento_nudos,visibilidad_millas,indicador_valor_faltante
2025-03-06 01:00:00-03,27.00,100.00,70.0,5.00,6.21,f
2025-03-06 02:00:00-03,27.00,94.27,60.0,3.00,6.21,f
2025-03-06 03:00:00-03,26.00,100.00,40.0,5.00,6.21,f
2025-03-06 04:00:00-03,26.00,100.00,40.0,6.00,6.21,f
2025-03-06 05:00:00-03,26.00,100.00,30.0,7.00,6.21,f
2025-03-06 06:00:00-03,26.00,100.00,30.0,7.00,6.21,f
2025-03-06 08:00:00-03,27.00,88.83,20.0,6.00,6.21,f
2025-03-06 09:00:00-03,29.00,79.04,20.0,10.00,6.21,f
2025-03-06 10:00:00-03,31.00,70.45,20.0,11.00,6.21,f
2025-03-06 11:00:00-03,33.00,62.90,10.0,10.00,6.21,f
2025-03-06 12:00:00-03,35.00,56.25,10.0,8.00,6.21,f
2025-03-06 13:00:00-03,35.00,56.25,340.0,10.00,6.21,f
2025-03-06 14:00:00-03,36.00,53.22,350.0,11.00,6.21,f
2025-03-06 15:00:00-03,36.00,50.13,340.0,14.00,6.21,f
2025-03-06 16:00:00-03,36.00,53.22,340.0,11.00,6.21,f
2025-03-06 17:00:00-03,36.00,47.19,350.0,7.00,6.21,f
2025-03-06 18:00:00-03,34.00,59.47,10.0,5.00,6.21,f
2025-03-06 19:00:00-03,32.00,66.55,30.0,4.00,6.21,f
2025-03-06 20:00:00-03,31.00,70.45,10.0,4.00,6.21,f
2025-03-06 21:00:00-03,30.00,74.61,30.0,5.00,6.21,f
2025-03-06 22:00:00-03,29.00,74.44,20.0,4.00,6.21,f
2025-03-06 23:00:00-03,28.00,78.90,30.0,3.00,6.21,f
2025-03-07 00:00:00-03,27.00,83.66,20.0,3.00,6.21,f
2025-03-07 01:00:00-03,27.00,83.66,30.0,3.00,6.21,f
2025-03-07 02:00:00-03,26.00,88.75,50.0,3.00,6.21,f
2025-03-07 03:00:00-03,27.00,83.66,40.0,5.00,6.21,f
2025-03-07 04:00:00-03,26.00,88.75,40.0,8.00,6.21,f
2025-03-07 05:00:00-03,26.00,88.75,30.0,8.00,6.21,f
2025-03-07 06:00:00-03,27.00,83.66,30.0,6.00,6.21,f
2025-03-07 07:00:00-03,26.00,94.23,20.0,8.00,6.21,f
2025-03-07 08:00:00-03,28.00,83.77,20.0,10.00,6.21,f
2025-03-07 09:00:00-03,29.00,79.04,20.0,11.00,6.21,f
2025-03-07 10:00:00-03,31.00,70.45,360.0,12.00,6.21,f
2025-03-07 11:00:00-03,33.00,62.90,360.0,12.00,6.21,f
2025-03-07 12:00:00-03,34.00,59.47,360.0,13.00,6.21,f
2025-03-07 13:00:00-03,35.00,52.98,350.0,15.00,6.21,f
2025-03-07 14:00:00-03,35.00,52.98,350.0,15.00,6.21,f
2025-03-07 15:00:00-03,36.00,47.19,360.0,15.00,6.21,f
2025-03-07 16:00:00-03,36.00,47.19,10.0,14.00,6.21,f
2025-03-07 17:00:00-03,35.00,49.87,350.0,12.00,6.21,f
2025-03-07 18:00:00-03,34.00,56.01,10.0,11.00,6.21,f
2025-03-07 19:00:00-03,32.00,62.68,10.0,7.00,6.21,f
2025-03-07 20:00:00-03,31.00,66.35,30.0,6.00,6.21,f
2025-03-07 21:00:00-03,30.00,70.27,30.0,5.00,6.21,f
2025-03-07 22:00:00-03,29.00,74.44,40.0,6.00,6.21,f
2025-03-07 23:00:00-03,29.00,74.44,30.0,7.00,6.21,f
2025-03-08 00:00:00-03,28.00,78.90,40.0,8.00,6.21,f
2025-03-08 01:00:00-03,27.00,83.66,30.0,7.00,6.21,f
2025-03-08 02:00:00-03,27.00,83.66,30.0,10.00,6.21,f
2025-03-08 03:00:00-03,27.00,83.66,20.0,11.00,6.21,f
2025-03-08 04:00:00-03,25.00,94.19,250.0,17.00,6.21,f
2025-03-08 05:00:00-03,23.00,100.00,230.0,11.00,6.21,f
2025-03-08 06:00:00-03,22.00,94.06,220.0,20.00,6.21,f
2025-03-08 07:00:00-03,22.00,88.43,200.0,11.00,6.21,f
2025-03-08 08:00:00-03,23.00,83.21,210.0,5.00,6.21,f
2025-03-08 09:00:00-03,21.00,100.00,310.0,2.00,1.86,f
2025-03-08 10:00:00-03,21.00,100.00,170.0,2.00,5.59,f
2025-03-08 11:00:00-03,21.00,100.00,320.0,4.00,5.59,f
2025-03-08 12:00:00-03,21.00,100.00,300.0,3.00,5.59,f
2025-03-08 13:00:00-03,21.00,100.00,300.0,4.00,6.21,f
2025-03-08 14:00:00-03,21.00,94.01,250.0,10.00,6.21,f
2025-03-08 15:00:00-03,22.00,88.43,250.0,10.00,6.21,f
2025-03-08 16:00:00-03,21.00,100.00,250.0,10.00,6.21,f
2025-03-08 17:00:00-03,21.00,94.01,250.0,10.00,6.21,f
2025-03-08 18:00:00-03,21.00,77.90,220.0,9.00,6.21,f
2025-03-08 19:00:00-03,21.00,73.09,220.0,11.00,6.21,f
2025-03-08 20:00:00-03,21.00,73.09,210.0,12.00,6.21,f
2025-03-08 21:00:00-03,20.00,68.35,210.0,14.00,6.21,f
2025-03-08 22:00:00-03,21.00,64.26,190.0,14.00,6.21,f
2025-03-08 23:00:00-03,21.00,77.90,190.0,16.00,6.21,f
2025-03-09 00:00:00-03,20.00,77.75,180.0,16.00,6.21,f
2025-03-09 01:00:00-03,19.00,72.74,180.0,19.00,6.21,f
2025-03-09 02:00:00-03,19.00,77.60,170.0,20.00,6.21,f
2025-03-09 03:00:00-03,18.00,72.56,180.0,20.00,6.21,f
2025-03-09 04:00:00-03,17.00,67.75,170.0,18.00,6.21,f
2025-03-09 05:00:00-03,18.00,67.95,180.0,12.00,6.21,f
2025-03-09 06:00:00-03,18.00,63.60,180.0,16.00,6.21,f
2025-03-09 07:00:00-03,18.00,59.50,180.0,16.00,6.21,f
2025-03-09 08:00:00-03,19.00,59.74,180.0,11.00,6.21,f
2025-03-09 09:00:00-03,20.00,56.13,180.0,12.00,6.21,f
2025-03-09 10:00:00-03,21.00,52.77,180.0,14.00,6.21,f
2025-03-09 11:00:00-03,20.00,59.97,180.0,14.00,6.21,f
2025-03-09 12:00:00-03,21.00,56.38,180.0,15.00,6.21,f
2025-03-09 13:00:00-03,21.00,52.77,180.0,13.00,6.21,f
2025-03-09 14:00:00-03,21.00,52.77,180.0,14.00,6.21,f
2025-03-09 15:00:00-03,20.00,56.13,180.0,11.00,6.21,f
2025-03-09 16:00:00-03,20.00,56.13,170.0,11.00,6.21,f
2025-03-09 17:00:00-03,20.00,52.51,170.0,10.00,6.21,f
2025-03-09 18:00:00-03,20.00,52.51,180.0,9.00,6.21,f
2025-03-09 19:00:00-03,18.00,55.63,160.0,9.00,6.21,f
2025-03-09 20:00:00-03,17.00,51.72,170.0,7.00,6.21,f
2025-03-09 21:00:00-03,17.00,55.37,150.0,6.00,6.21,f
2025-03-09 22:00:00-03,17.00,55.37,160.0,5.00,6.21,f
2025-03-09 23:00:00-03,17.00,59.26,160.0,5.00,6.21,f
2025-03-10 00:00:00-03,17.00,59.26,160.0,3.00,6.21,f
2025-03-10 01:00:00-03,15.00,82.25,340.0,2.00,6.21,f
2025-03-10 02:00:00-03,15.00,76.98,10.0,3.00,6.21,f
2025-03-10 03:00:00-03,14.00,87.74,340.0,3.00,6.21,f
2025-03-10 04:00:00-03,14.00,87.74,10.0,4.00,6.21,f
2025-03-10 05:00:00-03,13.00,87.65,340.0,2.00,6.21,f
2025-03-10 06:00:00-03,12.00,93.60,340.0,2.00,6.21,f
2025-03-10 07:00:00-03,12.00,87.56,320.0,2.00,6.21,f
2025-03-10 08:00:00-03,14.00,82.12,0.0,0.00,6.21,f
2025-03-10 09:00:00-03,17.00,67.75,10.0,6.00,6.21,f
2025-03-10 10:00:00-03,18.00,63.60,30.0,5.00,6.21,f
2025-03-10 11:00:00-03,19.00,59.74,10.0,4.00,6.21,f
2025-03-10 12:00:00-03,20.00,52.51,40.0,4.00,6.21,f
2025-03-10 13:00:00-03,21.00,49.37,20.0,5.00,6.21,f
2025-03-10 14:00:00-03,22.00,43.42,30.0,5.00,6.21,f
2025-03-10 15:00:00-03,23.00,40.85,330.0,6.00,6.21,f
2025-03-10 16:00:00-03,24.00,35.94,360.0,9.00,6.21,f
2025-03-10 17:00:00-03,23.00,35.66,360.0,10.00,6.21,f
2025-03-10 18:00:00-03,23.00,38.18,340.0,8.00,6.21,f
2025-03-10 19:00:00-03,21.00,46.16,330.0,6.00,6.21,f
2025-03-10 20:00:00-03,19.00,59.74,340.0,4.00,6.21,f
2025-03-10 21:00:00-03,18.00,63.60,360.0,3.00,6.21,f
2025-03-10 22:00:00-03,18.00,67.95,0.0,0.00,6.21,f
2025-03-10 23:00:00-03,18.00,72.56,10.0,4.00,6.21,f
2025-03-11 00:00:00-03,17.00,82.50,350.0,3.00,6.21,f
2025-03-11 01:00:00-03,17.00,82.50,0.0,0.00,6.21,f
2025-03-11 02:00:00-03,16.00,87.92,350.0,4.00,6.21,f
2025-03-11 03:00:00-03,17.00,88.00,0.0,0.00,6.21,f
2025-03-11 04:00:00-03,17.00,88.00,0.0,0.00,6.21,f
2025-03-11 05:00:00-03,16.00,93.79,0.0,0.00,6.21,f
2025-03-11 06:00:00-03,16.00,100.00,0.0,0.00,6.21,f
2025-03-11 07:00:00-03,18.00,100.00,150.0,14.00,4.35,f
2025-03-11 08:00:00-03,19.00,93.92,160.0,10.00,4.35,f
2025-03-11 09:00:00-03,19.00,88.18,160.0,10.00,4.97,f
2025-03-11 10:00:00-03,19.00,82.74,150.0,10.00,6.21,f
2025-03-11 11:00:00-03,21.00,73.09,140.0,10.00,6.21,f
2025-03-11 12:00:00-03,21.00,68.55,140.0,12.00,6.21,f
2025-03-11 13:00:00-03,21.00,64.26,150.0,12.00,6.21,f
2025-03-11 14:00:00-03,22.00,53.03,140.0,12.00,6.21,f
2025-03-11 15:00:00-03,22.00,49.64,150.0,14.00,6.21,f
2025-03-11 16:00:00-03,20.00,52.51,150.0,14.00,6.21,f
2025-03-11 17:00:00-03,20.00,56.13,150.0,12.00,6.21,f
2025-03-11 18:00:00-03,19.00,55.88,150.0,12.00,6.21,f
2025-03-11 19:00:00-03,19.00,52.25,150.0,14.00,6.21,f
2025-03-11 20:00:00-03,19.00,55.88,150.0,14.00,6.21,f
2025-03-11 21:00:00-03,19.00,59.74,140.0,11.00,6.21,f
2025-03-11 22:00:00-03,19.00,59.74,140.0,12.00,6.21,f
2025-03-11 23:00:00-03,18.00,63.60,150.0,10.00,6.21,f
2025-03-12 00:00:00-03,18.00,63.60,150.0,10.00,6.21,f
2025-03-12 01:00:00-03,18.00,67.95,140.0,11.00,6.21,f
2025-03-12 02:00:00-03,18.00,67.95,150.0,9.00,6.21,f
2025-03-12 03:00:00-03,18.00,67.95,150.0,8.00,6.21,f
2025-03-12 04:00:00-03,18.00,67.95,160.0,10.00,6.21,f
2025-03-12 05:00:00-03,18.00,67.95,160.0,10.00,6.21,f
2025-03-12 06:00:00-03,18.00,63.60,160.0,8.00,6.21,f
2025-03-12 07:00:00-03,18.00,63.60,150.0,9.00,6.21,f
2025-03-12 08:00:00-03,18.00,59.50,150.0,10.00,6.21,f
2025-03-12 09:00:00-03,18.00,63.60,150.0,10.00,6.21,f
2025-03-12 10:00:00-03,18.00,63.60,150.0,10.00,6.21,f
2025-03-12 11:00:00-03,19.00,59.74,150.0,11.00,6.21,f
2025-03-12 12:00:00-03,19.00,59.74,150.0,10.00,6.21,f
2025-03-12 13:00:00-03,20.00,52.51,160.0,11.00,6.21,f
2025-03-12 14:00:00-03,20.00,52.51,140.0,12.00,6.21,f
2025-03-12 15:00:00-03,19.00,55.88,160.0,10.00,6.21,f
2025-03-12 16:00:00-03,19.00,55.88,170.0,10.00,6.21,f
2025-03-12 17:00:00-03,19.00,55.88,150.0,9.00,6.21,f
2025-03-12 18:00:00-03,18.00,59.50,170.0,9.00,6.21,f
2025-03-12 19:00:00-03,18.00,55.63,170.0,9.00,6.21,f
2025-03-12 20:00:00-03,18.00,63.60,170.0,8.00,6.21,f
2025-03-12 21:00:00-03,18.00,63.60,170.0,10.00,6.21,f
2025-03-12 22:00:00-03,17.00,72.38,170.0,9.00,6.21,f
2025-03-12 23:00:00-03,18.00,67.95,170.0,8.00,6.21,f
2025-03-13 00:00:00-03,17.00,72.38,170.0,9.00,6.21,f
2025-03-13 01:00:00-03,17.00,72.38,170.0,10.00,6.21,f
2025-03-13 02:00:00-03,17.00,67.75,170.0,6.00,6.21,f
2025-03-13 03:00:00-03,17.00,67.75,170.0,7.00,6.21,f
2025-03-13 04:00:00-03,17.00,72.38,180.0,8.00,6.21,f
2025-03-13 05:00:00-03,17.00,72.38,190.0,9.00,6.21,f
2025-03-13 06:00:00-03,17.00,67.75,190.0,9.00,6.21,f
2025-03-13 07:00:00-03,16.00,72.20,200.0,6.00,6.21,f
2025-03-13 08:00:00-03,18.00,67.95,200.0,7.00,6.21,f
2025-03-13 09:00:00-03,19.00,63.82,210.0,10.00,6.21,f
2025-03-13 10:00:00-03,20.00,56.13,190.0,10.00,6.21,f
2025-03-13 11:00:00-03,21.00,56.38,190.0,9.00,6.21,f
2025-03-13 12:00:00-03,20.00,59.97,190.0,11.00,6.21,f
2025-03-13 13:00:00-03,22.00,53.03,170.0,11.00,6.21,f
2025-03-13 14:00:00-03,22.00,53.03,180.0,10.00,6.21,f
2025-03-13 15:00:00-03,20.00,64.04,180.0,11.00,6.21,f
2025-03-13 16:00:00-03,22.00,60.44,190.0,11.00,6.21,f
2025-03-13 17:00:00-03,20.00,72.92,190.0,12.00,6.21,f
2025-03-13 18:00:00-03,19.00,82.74,180.0,9.00,6.21,f
2025-03-13 19:00:00-03,18.00,88.09,180.0,7.00,6.21,f
2025-03-13 20:00:00-03,19.00,82.74,190.0,8.00,6.21,f
2025-03-13 21:00:00-03,17.00,100.00,200.0,4.00,6.21,f
2025-03-13 22:00:00-03,16.00,100.00,0.0,0.00,6.21,f
2025-03-13 23:00:00-03,17.00,93.83,160.0,4.00,6.21,f
2025-03-14 00:00:00-03,18.00,93.88,110.0,6.00,6.21,f
2025-03-14 01:00:00-03,18.00,88.09,140.0,10.00,6.21,f
2025-03-14 02:00:00-03,19.00,82.74,150.0,8.00,6.21,f
2025-03-14 03:00:00-03,19.00,82.74,130.0,8.00,6.21,f
2025-03-14 04:00:00-03,18.00,88.09,140.0,6.00,6.21,f
2025-03-14 05:00:00-03,18.00,93.88,100.0,6.00,3.73,f
2025-03-14 06:00:00-03,18.00,88.09,190.0,4.00,6.21,f
2025-03-14 07:00:00-03,18.00,82.62,180.0,4.00,6.21,f
2025-03-14 08:00:00-03,17.00,100.00,0.0,0.00,6.21,f
2025-03-14 09:00:00-03,20.00,77.75,170.0,5.00,6.21,f
2025-03-14 10:00:00-03,21.00,77.90,170.0,6.00,6.21,f
2025-03-14 11:00:00-03,22.00,73.27,170.0,7.00,6.21,f
2025-03-14 12:00:00-03,23.00,68.94,180.0,12.00,6.21,f
2025-03-14 13:00:00-03,23.00,64.69,160.0,10.00,6.21,f
2025-03-14 14:00:00-03,23.00,64.69,160.0,12.00,6.21,f
2025-03-14 15:00:00-03,23.00,60.67,170.0,12.00,6.21,f
2025-03-14 16:00:00-03,23.00,60.67,170.0,12.00,6.21,f
2025-03-14 17:00:00-03,22.00,64.48,170.0,10.00,6.21,f
2025-03-14 18:00:00-03,22.00,68.75,150.0,8.00,6.21,f
2025-03-14 19:00:00-03,20.00,72.92,160.0,6.00,6.21,f
2025-03-14 20:00:00-03,20.00,72.92,150.0,3.00,6.21,f
2025-03-14 21:00:00-03,20.00,77.75,140.0,5.00,6.21,f
2025-03-14 22:00:00-03,19.00,82.74,150.0,4.00,6.21,f
2025-03-14 23:00:00-03,19.00,77.60,130.0,4.00,6.21,f
2025-03-15 00:00:00-03,19.00,77.60,130.0,3.00,6.21,f
2025-03-15 01:00:00-03,19.00,77.60,130.0,3.00,6.21,f
2025-03-15 02:00:00-03,19.00,77.60,0.0,0.00,6.21,f
2025-03-15 03:00:00-03,14.00,100.00,0.0,0.00,6.21,f
2025-03-15 04:00:00-03,13.00,100.00,0.0,0.00,6.21,f
2025-03-15 05:00:00-03,14.00,100.00,0.0,0.00,6.21,f
2025-03-15 06:00:00-03,13.00,100.00,340.0,3.00,6.21,f
2025-03-15 07:00:00-03,13.00,100.00,0.0,0.00,3.11,f
2025-03-15 08:00:00-03,15.00,100.00,350.0,2.00,4.97,f
2025-03-15 09:00:00-03,21.00,64.26,150.0,4.00,6.21,f
2025-03-15 10:00:00-03,22.00,60.44,140.0,9.00,6.21,f
2025-03-15 11:00:00-03,22.00,60.44,150.0,6.00,6.21,f
2025-03-15 12:00:00-03,23.00,56.88,120.0,8.00,6.21,f
2025-03-15 13:00:00-03,23.00,56.88,130.0,5.00,6.21,f
2025-03-15 14:00:00-03,23.00,56.88,150.0,8.00,6.21,f
2025-03-15 15:00:00-03,23.00,60.67,140.0,8.00,6.21,f
2025-03-15 16:00:00-03,23.00,60.67,130.0,9.00,6.21,f
2025-03-15 17:00:00-03,23.00,56.88,130.0,11.00,6.21,f
2025-03-15 18:00:00-03,22.00,64.48,130.0,10.00,6.21,f
2025-03-15 19:00:00-03,21.00,68.55,130.0,9.00,6.21,f
2025-03-15 20:00:00-03,20.00,68.35,120.0,8.00,6.21,f
2025-03-15 21:00:00-03,20.00,64.04,120.0,9.00,6.21,f
2025-03-15 22:00:00-03,20.00,68.35,100.0,8.00,6.21,f
2025-03-15 23:00:00-03,19.00,72.74,90.0,8.00,6.21,f
2025-03-16 00:00:00-03,18.00,77.45,70.0,5.00,6.21,f
2025-03-16 01:00:00-03,16.00,82.37,60.0,5.00,6.21,f
2025-03-16 02:00:00-03,16.00,82.37,20.0,3.00,6.21,f
2025-03-16 03:00:00-03,15.00,87.83,0.0,0.00,6.21,f
2025-03-16 04:00:00-03,13.00,100.00,0.0,0.00,6.21,f
2025-03-16 05:00:00-03,13.00,100.00,0.0,0.00,6.21,f
2025-03-16 06:00:00-03,12.00,100.00,0.0,0.00,6.21,f
2025-03-16 07:00:00-03,12.00,100.00,330.0,3.00,6.21,f
2025-03-16 08:00:00-03,16.00,93.79,0.0,0.00,6.21,f
2025-03-16 09:00:00-03,20.00,77.75,10.0,3.00,6.21,f
2025-03-16 10:00:00-03,22.00,64.48,20.0,2.00,6.21,f
2025-03-16 11:00:00-03,24.00,50.17,0.0,0.00,6.21,f
2025-03-16 12:00:00-03,24.00,60.90,60.0,4.00,6.21,f
2025-03-16 13:00:00-03,25.00,53.80,120.0,8.00,6.21,f
2025-03-16 14:00:00-03,25.00,47.25,140.0,7.00,6.21,f
2025-03-16 15:00:00-03,23.00,64.69,140.0,8.00,6.21,f
2025-03-16 16:00:00-03,24.00,64.91,130.0,12.00,6.21,f
2025-03-16 17:00:00-03,23.00,64.69,130.0,13.00,6.21,f
2025-03-16 18:00:00-03,23.00,60.67,130.0,10.00,6.21,f
2025-03-16 19:00:00-03,22.00,64.48,130.0,10.00,6.21,f
2025-03-16 20:00:00-03,21.00,77.90,120.0,8.00,6.21,f
2025-03-16 21:00:00-03,22.00,83.09,110.0,8.00,6.21,f
2025-03-16 22:00:00-03,21.00,88.34,110.0,8.00,6.21,f
2025-03-16 23:00:00-03,21.00,88.34,110.0,6.00,6.21,f
2025-03-17 00:00:00-03,20.00,93.97,90.0,6.00,6.21,f
2025-03-17 01:00:00-03,19.00,100.00,80.0,4.00,6.21,f
2025-03-17 02:00:00-03,19.00,100.00,80.0,4.00,6.21,f
2025-03-17 03:00:00-03,18.00,100.00,80.0,4.00,6.21,f
2025-03-17 04:00:00-03,17.00,100.00,80.0,4.00,6.21,f
2025-03-17 05:00:00-03,17.00,100.00,80.0,4.00,6.21,f
2025-03-17 06:00:00-03,17.00,100.00,30.0,4.00,6.21,f
2025-03-17 07:00:00-03,17.00,100.00,20.0,6.00,6.21,f
2025-03-17 08:00:00-03,18.00,100.00,30.0,5.00,6.21,f
2025-03-17 09:00:00-03,21.00,82.98,20.0,6.00,6.21,f
2025-03-17 10:00:00-03,23.00,73.44,10.0,7.00,6.21,f
2025-03-17 12:00:00-03,26.00,61.36,350.0,3.00,6.21,f
2025-03-17 13:00:00-03,27.00,57.84,290.0,3.00,6.21,f
2025-03-17 14:00:00-03,26.00,65.33,170.0,8.00,6.21,f
2025-03-17 15:00:00-03,26.00,65.33,170.0,8.00,6.21,f
2025-03-17 16:00:00-03,26.00,65.33,180.0,8.00,6.21,f
2025-03-17 17:00:00-03,25.00,69.33,160.0,8.00,6.21,f
2025-03-17 18:00:00-03,24.00,73.61,130.0,8.00,6.21,f
2025-03-17 19:00:00-03,23.00,73.44,120.0,8.00,6.21,f
2025-03-17 20:00:00-03,22.00,73.27,120.0,8.00,6.21,f
2025-03-17 21:00:00-03,22.00,78.04,110.0,6.00,6.21,f
2025-03-17 22:00:00-03,22.00,83.09,110.0,6.00,6.21,f
2025-03-17 23:00:00-03,21.00,82.98,50.0,6.00,6.21,f
2025-03-18 00:00:00-03,20.00,93.97,40.0,6.00,6.21,f
2025-03-18 01:00:00-03,19.00,93.92,10.0,5.00,6.21,f
2025-03-18 02:00:00-03,19.00,93.92,30.0,5.00,6.21,f
2025-03-18 03:00:00-03,18.00,100.00,10.0,6.00,6.21,f
2025-03-18 04:00:00-03,18.00,100.00,20.0,6.00,6.21,f
2025-03-18 05:00:00-03,18.00,100.00,360.0,4.00,6.21,f
2025-03-18 06:00:00-03,17.00,100.00,350.0,4.00,6.21,f
2025-03-18 07:00:00-03,17.00,100.00,350.0,4.00,6.21,f
2025-03-18 08:00:00-03,18.00,100.00,360.0,3.00,6.21,f
2025-03-18 09:00:00-03,21.00,88.34,350.0,7.00,6.21,f
2025-03-18 10:00:00-03,24.00,78.34,320.0,6.00,6.21,f
2025-03-18 11:00:00-03,26.00,69.52,270.0,4.00,6.21,f
2025-03-18 12:00:00-03,26.00,65.33,170.0,9.00,6.21,f
2025-03-18 13:00:00-03,19.00,93.92,160.0,15.00,1.86,f
2025-03-18 14:00:00-03,19.00,100.00,150.0,8.00,1.86,f
2025-03-18 15:00:00-03,19.00,93.92,360.0,11.00,6.21,f
2025-03-18 16:00:00-03,21.00,88.34,320.0,7.00,6.21,f
2025-03-18 17:00:00-03,24.00,73.61,320.0,5.00,6.21,f
2025-03-18 18:00:00-03,24.00,69.14,300.0,3.00,6.21,f
2025-03-18 19:00:00-03,22.00,78.04,270.0,2.00,6.21,f
2025-03-18 20:00:00-03,22.00,78.04,160.0,2.00,6.21,f
2025-03-18 21:00:00-03,21.00,94.01,100.0,3.00,6.21,f
2025-03-18 22:00:00-03,20.00,100.00,100.0,2.00,6.21,f
2025-03-18 23:00:00-03,21.00,100.00,140.0,3.00,6.21,f
2025-03-19 00:00:00-03,20.00,100.00,140.0,3.00,6.21,f
2025-03-19 01:00:00-03,20.00,100.00,140.0,3.00,6.21,f
2025-03-19 02:00:00-03,20.00,100.00,120.0,3.00,6.21,f
2025-03-19 03:00:00-03,20.00,100.00,120.0,5.00,6.21,f
2025-03-19 04:00:00-03,19.00,100.00,20.0,4.00,6.21,f
2025-03-19 05:00:00-03,17.00,100.00,0.0,0.00,1.86,f
2025-03-19 06:00:00-03,17.00,100.00,340.0,2.00,3.11,f
2025-03-19 07:00:00-03,17.00,100.00,20.0,3.00,1.86,f
2025-03-19 08:00:00-03,18.00,100.00,20.0,4.00,3.11,f
2025-03-19 09:00:00-03,20.00,100.00,30.0,6.00,4.97,f
2025-03-19 10:00:00-03,23.00,83.21,20.0,6.00,6.21,f
2025-03-19 11:00:00-03,24.00,78.34,360.0,8.00,6.21,f
2025-03-19 12:00:00-03,23.00,83.21,270.0,4.00,3.73,f
2025-03-19 13:00:00-03,23.00,94.10,120.0,4.00,6.21,f
2025-03-19 14:00:00-03,22.00,94.06,140.0,6.00,4.97,f
2025-03-19 15:00:00-03,21.00,100.00,120.0,6.00,3.11,f
2025-03-19 16:00:00-03,24.00,94.14,80.0,4.00,6.21,f
2025-03-19 17:00:00-03,25.00,88.67,80.0,4.00,6.21,f
2025-03-19 18:00:00-03,25.00,83.44,120.0,6.00,6.21,f
2025-03-19 19:00:00-03,23.00,94.10,100.0,4.00,6.21,f
2025-03-19 20:00:00-03,23.00,94.10,120.0,3.00,6.21,f
2025-03-19 21:00:00-03,23.00,100.00,100.0,5.00,6.21,f
2025-03-19 22:00:00-03,23.00,100.00,100.0,5.00,6.21,f
2025-03-19 23:00:00-03,22.00,100.00,40.0,3.00,6.21,f
2025-03-20 00:00:00-03,21.00,100.00,0.0,0.00,6.21,f
2025-03-20 01:00:00-03,21.00,100.00,40.0,5.00,6.21,f
2025-03-20 02:00:00-03,21.00,100.00,30.0,5.00,6.21,f
2025-03-20 03:00:00-03,20.00,100.00,20.0,5.00,6.21,f
2025-03-20 04:00:00-03,19.00,100.00,10.0,6.00,6.21,f
2025-03-20 05:00:00-03,19.00,100.00,10.0,6.00,6.21,f
2025-03-20 06:00:00-03,19.00,100.00,20.0,4.00,6.21,f
2025-03-20 07:00:00-03,18.00,100.00,20.0,1.00,6.21,f
2025-03-20 08:00:00-03,19.00,100.00,20.0,5.00,6.21,f
2025-03-20 09:00:00-03,22.00,94.06,360.0,5.00,6.21,f
2025-03-20 10:00:00-03,24.00,83.32,340.0,5.00,6.21,f
2025-03-20 11:00:00-03,26.00,69.52,340.0,7.00,6.21,f
2025-03-20 12:00:00-03,28.00,61.81,310.0,7.00,6.21,f
2025-03-20 13:00:00-03,29.00,62.03,290.0,5.00,6.21,f
2025-03-20 14:00:00-03,29.00,54.80,190.0,7.00,6.21,f
2025-03-20 15:00:00-03,29.00,54.80,180.0,8.00,6.21,f
2025-03-20 16:00:00-03,29.00,54.80,150.0,8.00,6.21,f
2025-03-20 17:00:00-03,28.00,58.08,180.0,6.00,6.21,f
2025-03-20 18:00:00-03,27.00,65.54,150.0,5.00,6.21,f
2025-03-20 19:00:00-03,25.00,78.48,130.0,3.00,6.21,f
2025-03-20 20:00:00-03,24.00,88.59,90.0,3.00,6.21,f
2025-03-20 21:00:00-03,23.00,94.10,100.0,5.00,6.21,f
2025-03-20 22:00:00-03,22.00,100.00,90.0,5.00,6.21,f
2025-03-20 23:00:00-03,22.00,94.06,0.0,0.00,6.21,f
2025-03-21 00:00:00-03,20.00,93.97,0.0,0.00,6.21,f
2025-03-21 01:00:00-03,19.00,100.00,0.0,0.00,6.21,f
2025-03-21 02:00:00-03,21.00,88.34,40.0,5.00,6.21,f
2025-03-21 03:00:00-03,20.00,93.97,30.0,4.00,6.21,f
2025-03-21 04:00:00-03,19.00,100.00,10.0,3.00,6.21,f
2025-03-21 05:00:00-03,18.00,100.00,20.0,3.00,6.21,f
2025-03-21 06:00:00-03,18.00,100.00,20.0,3.00,6.21,f
2025-03-21 07:00:00-03,18.00,100.00,20.0,3.00,6.21,f
2025-03-21 08:00:00-03,19.00,100.00,10.0,3.00,6.21,f
2025-03-21 09:00:00-03,22.00,88.43,340.0,5.00,6.21,f
2025-03-21 10:00:00-03,25.00,78.48,330.0,4.00,6.21,f
2025-03-21 11:00:00-03,28.00,65.74,340.0,6.00,6.21,f
2025-03-21 12:00:00-03,29.00,58.32,300.0,4.00,6.21,f
2025-03-21 13:00:00-03,31.00,45.88,310.0,3.00,6.21,f
2025-03-21 14:00:00-03,31.00,45.88,0.0,0.00,6.21,f
2025-03-21 15:00:00-03,31.00,55.29,160.0,7.00,6.21,f
2025-03-21 16:00:00-03,30.00,55.04,130.0,7.00,6.21,f
2025-03-21 17:00:00-03,29.00,70.08,140.0,7.00,6.21,f
2025-03-21 18:00:00-03,28.00,65.74,120.0,9.00,6.21,f
